id,time,package0,pp0,dram,total
0,2647,0.12715715085631527,0.09779180701005773,0.0016311611031349213,0.12878831195945017
1,2617,0.1281190617899335,0.09908342996460676,0.0016194411019660622,0.1297385028918996
2,2611,0.12738554377665073,0.09841332695552035,0.0016100421017322536,0.128995585878383
3,2613,0.12706187578109285,0.09807921995856238,0.0016055871018103999,0.12866746288290326
4,2632,0.12768369982313074,0.09849315998733033,0.0016263391025505994,0.12931003892568135
5,2628,0.1280178058142758,0.0988543039812655,0.0016144981023947433,0.12963230391667055
6,2613,0.12686448878108542,0.09785387995854332,0.0016043051018102261,0.12846879388289564
7,2615,0.12763389578551007,0.09863341896156878,0.0016101651018883636,0.12924406088739843
8,2617,0.1278708327899437,0.09882250496461172,0.0016151691019663887,0.1294860018919101
9,2626,0.12727116380983813,0.09809301497823376,0.0016312831023166173,0.12890244691215474
10,2619,0.1268022937943687,0.09773327496764384,0.0016103481020438674,0.12841264189641255
11,2615,0.12822752178551175,0.09920812396157515,0.0016139491018883597,0.1298414708874001
12,2631,0.129016521820915,0.09982500498580872,0.0016141931025116067,0.1306307149234266
13,2640,0.12885270284081837,0.09955577899943922,0.0016253621028626103,0.13047806494368097
14,2635,0.12798203882975434,0.09874437999188072,0.0016188311026673452,0.12960086993242168
15,2618,0.12831254379214835,0.09928435696611974,0.001619076102005151,0.1299316198941535
16,2613,0.12762242078109312,0.09862481195854277,0.0016050381018100808,0.1292274588829032
17,2644,0.12722019984966737,0.09787579100552461,0.0016266441030181817,0.12884684395268556
18,2622,0.126947739801001,0.09784753197218247,0.001643733102160937,0.12859147290316192
19,2613,0.127941755781086,0.09893895895855463,0.0016122401018103148,0.12955399588289632
21,2619,0.12785911379436665,0.09879101096763176,0.0016082721020441065,0.12946738589641077
22,2614,0.12819682078330327,0.0991892639600637,0.0016044271018495631,0.12980124788515285
23,2627,0.1276483608120595,0.09849352597976309,0.0016132771023557935,0.12926163791441528
24,2612,0.12802183477888024,0.09903179395702826,0.0016062581017712205,0.12962809288065147
25,2622,0.12795976080100327,0.09889409897219462,0.001614376102161046,0.12957413690316433
26,2642,0.1276480558452373,0.0983324550024777,0.0016580761029404783,0.12930613194817778
27,2613,0.12726976078108904,0.09825481895854252,0.0016069901018106094,0.12887675088289965
28,2621,0.12770713779878326,0.09861230097066878,0.001610896102122229,0.1293180339009055
29,2647,0.128231671856303,0.0988550980100563,0.0016341521031352142,0.12986582395943821
30,2610,0.12773600677444805,0.09878808095400943,0.001615718101693512,0.12935172487614155
31,2627,0.12809861581204832,0.09894964097975668,0.0016281091023556357,0.12972672491440396
32,2631,0.12851432482092065,0.0993214049858269,0.0016267661025115817,0.13014109092343223
33,2625,0.12647252080763835,0.09732317997673422,0.0016132771022783223,0.12808579790991667
34,2616,0.12718180878772464,0.09815008196310043,0.0016054031019272987,0.12878721188965195
35,2618,0.12822813279215944,0.09917040496613459,0.001610103102005182,0.12983823589416463
36,2630,0.1284277778186947,0.09922496998431247,0.0016236531024724065,0.13005143092116708
37,2614,0.12807725278329413,0.09906914696006512,0.0016133991018491937,0.1296906518851433
38,2636,0.12631059583198206,0.09703485099339591,0.0016166341027065117,0.12792722993468858
39,2615,0.12767979278551367,0.09864055896157031,0.001603328101888004,0.12928312088740168
41,2611,0.1277489457766534,0.09880730695552836,0.0016071741017326733,0.12935611987838608
42,2617,0.12798026878994254,0.09896172596461662,0.00161938010196633,0.12959964889190886
43,2623,0.12763285780320738,0.09853039197371279,0.0016193811021999918,0.12925223890540738
44,2615,0.12755223078551947,0.09855144896158406,0.0016099201018881864,0.12916215088740765
45,2644,0.12649772884966642,0.09717059300551403,0.0016265831030179945,0.12812431195268442
46,2621,0.12752000379879075,0.09844494297067727,0.0016163291021220408,0.12913633290091278
47,2627,0.128501202812067,0.09936437297976142,0.0016178551023558314,0.13011905791442283
48,2648,0.12690477185852997,0.09753356701157712,0.0016259111031741791,0.12853068296170414
49,2625,0.12806730480763917,0.09892217497672723,0.0016155961022780382,0.12968290090991721
